ID,PAMPA,permeable,MolWt,embedding_x,embedding_y,kmedoids_cluster,hdbscan_cluster
1689,-5.54,1,754.926,9.306206,4.4840813,7,1
1690,-5.08,1,769.041,9.02812,6.9749866,4,1
1691,-5.35,1,795.079,8.783463,7.2705407,4,1
1692,-5.08,1,797.051,8.529001,6.741031,6,1
1693,-5.81,1,803.014,9.735055,6.388419,0,1
1694,-6.37,0,829.052,8.739875,7.513631,4,1
1695,-5.0,1,831.024,8.521727,4.5996413,4,1
1696,-6.25,0,606.809,7.5884223,5.1151037,7,1
1697,-5.9,1,632.847,7.2142034,5.847548,4,1
1698,-7.48,0,634.819,8.0338335,4.6227226,7,1
1699,-5.58,1,678.916,7.763349,5.971296,4,1
1700,-5.05,1,682.907,7.8289766,6.6028137,4,1
1701,-5.29,1,704.954,8.56603,5.516869,4,1
1702,-6.81,0,706.926,8.89078,4.465332,7,1
1703,-4.96,1,708.945,7.7551103,7.2984843,4,1
1704,-6.04,0,710.917,7.4832826,6.480557,4,1
1705,-5.07,1,712.889,4.3005548,6.250777,6,0
1706,-5.01,1,738.927,7.7981834,6.718287,4,1
1707,-5.89,1,740.899,7.188074,5.5158634,7,1
1708,-4.94,1,755.014,5.006103,6.5384593,0,0
1709,-5.02,1,781.052,9.032619,6.5153465,4,1
1710,-5.56,1,783.024,7.7316914,6.763947,4,1
1711,-5.26,1,788.987,8.517718,7.0245256,4,1
1712,-5.61,1,815.025,9.03041,7.6426177,0,1
1713,-5.15,1,816.997,7.574518,6.7035236,4,1
1714,-5.13,1,620.836,6.74805,6.691557,4,1
1715,-4.91,1,646.874,7.5166206,6.7229905,4,1
1716,-6.6,0,648.846,7.0684266,5.865793,4,1
1717,-4.85,1,692.943,10.285719,4.124269,7,1
1718,-5.11,1,696.934,8.324989,6.687817,4,1
1719,-4.86,1,718.981,4.8343215,6.4345703,6,0
1720,-5.95,1,720.953,6.769225,6.1856647,4,1
1721,-5.43,1,722.972,10.728439,5.031086,7,1
1722,-5.17,1,724.944,9.734716,4.1685147,6,1
1723,-4.98,1,726.916,7.035208,7.277998,4,1
1724,-5.17,1,752.954,9.609978,5.85778,6,1
1725,-5.47,1,754.926,7.7361264,6.3026576,4,1
1726,-5.58,1,769.041,4.9465513,6.473035,2,0
1727,-5.77,1,795.079,9.400589,6.632234,4,1
1728,-5.03,1,797.051,9.015615,5.2439337,6,1
1729,-8.26,0,803.014,8.545454,7.4546647,4,1
1730,-7.17,0,829.052,10.624321,5.502335,6,1
1731,-5.48,1,831.024,9.7668915,5.3831334,6,1
1732,-5.99,1,606.809,8.891604,4.7652936,7,1
1733,-5.58,1,632.847,7.251307,2.990649,4,-1
1734,-7.39,0,634.819,7.7095666,4.677806,7,1
1735,-5.26,1,678.916,6.7609515,6.4889774,4,1
1736,-4.81,1,682.907,8.194955,6.125731,4,1
1737,-5.02,1,704.954,9.384824,4.5378733,7,1
1738,-6.75,0,706.926,6.509635,6.008301,7,1
1739,-4.76,1,708.945,8.000211,6.9410796,4,1
1740,-5.89,1,710.917,7.5081944,5.4337745,4,1
1741,-4.99,1,712.889,6.562458,6.651257,4,1
1742,-4.9,1,738.927,9.373237,4.9363785,6,1
1743,-6.05,0,740.899,4.291426,6.3382907,2,0
1744,-4.81,1,755.014,7.830634,7.1594076,0,1
1745,-4.97,1,781.052,9.9702,5.5601015,0,1
1746,-5.34,1,783.024,10.502747,4.4543896,7,1
1747,-5.23,1,788.987,8.44381,7.117355,4,1
1748,-5.89,1,815.025,8.216682,7.377291,4,1
1749,-5.06,1,816.997,8.584124,4.511616,7,1
1750,-6.26,0,620.836,7.8440194,4.0316224,1,1
1751,-5.75,1,646.874,7.914579,6.270295,4,1
1752,-7.68,0,648.846,4.259667,6.0071917,2,0
1753,-5.72,1,692.943,7.3396215,2.264047,1,0
1754,-4.96,1,696.934,7.8252535,6.7802906,4,1
1755,-5.3,1,718.981,10.093232,4.6894503,7,1
1756,-7.42,0,720.953,4.4483485,6.288368,2,0
1757,-4.9,1,722.972,8.544331,7.123117,4,1
1758,-6.22,0,724.944,7.626783,6.635352,4,1
1759,-5.33,1,726.916,10.618565,3.9589403,7,1
1760,-5.1,1,752.954,8.906147,5.885426,6,1
1761,-6.64,0,754.926,10.29387,3.931649,7,1
1762,-4.86,1,769.041,9.417034,6.0717726,0,1
1763,-5.01,1,795.079,10.110904,5.673163,6,1
1764,-5.81,1,797.051,8.67718,4.300298,1,1
1765,-5.43,1,803.014,10.607259,5.28382,6,1
1766,-5.94,1,829.052,9.955861,6.3319488,0,1
1767,-5.43,1,831.024,10.744909,4.294579,6,1
1768,-6.71,0,606.809,7.683639,5.4179516,4,1
1769,-6.34,0,632.847,8.8817215,4.628238,7,1
1770,-8.0,0,634.819,8.614425,3.9564817,7,1
1771,-6.18,0,678.916,10.260348,4.0858784,7,1
1772,-5.23,1,682.907,7.8399024,6.704311,4,1
1773,-5.81,1,704.954,8.177633,6.14337,4,1
1774,-7.5,0,706.926,9.357019,3.9487886,7,1
1775,-5.04,1,708.945,7.2725954,2.05523,1,0
1776,-6.95,0,710.917,7.4101443,6.0466638,4,1
1777,-5.68,1,712.889,10.412912,4.3191333,6,1
1778,-5.42,1,738.927,9.111371,4.837452,6,1
1779,-6.64,0,740.899,9.574681,4.209251,7,1
1780,-4.93,1,755.014,4.518529,6.4283867,2,0
1781,-4.87,1,781.052,9.438404,6.8469977,4,1
1782,-6.56,0,783.024,8.294909,5.974506,4,1
1783,-5.12,1,788.987,8.060342,7.4381213,4,1
1784,-5.33,1,815.025,8.521041,7.5362473,4,1
1785,-6.0,1,816.997,9.764502,4.5084276,7,1
1786,-5.99,1,620.836,7.346856,5.992108,4,1
1787,-5.57,1,646.874,7.508168,4.7987947,7,1
1788,-7.19,0,648.846,7.304986,5.3737226,4,1
1789,-5.38,1,692.943,9.880948,4.4185433,7,1
1790,-5.01,1,696.934,8.297096,6.474618,4,1
1791,-5.09,1,718.981,8.435162,6.2962136,4,1
1792,-6.66,0,720.953,7.993105,4.618382,4,1
1793,-5.08,1,722.972,10.036789,5.0789742,7,1
1794,-5.7,1,724.944,8.9542675,4.8030205,6,1
1795,-5.1,1,726.916,9.389032,5.0298443,7,1
1796,-5.13,1,752.954,8.800915,6.0097294,6,1
1797,-6.05,0,754.926,3.4496105,6.0749183,6,-1
1798,-5.21,1,769.041,10.037301,6.3574085,0,1
1799,-5.48,1,795.079,10.938446,5.258644,0,1
1800,-5.26,1,797.051,7.1012025,2.010808,1,0
1801,-10.0,0,803.014,10.488546,6.9173713,0,1
1802,-6.88,0,829.052,10.841085,5.0313225,6,1
1803,-5.29,1,831.024,9.126662,5.1113453,6,1
1804,-6.36,0,606.809,7.621474,5.5686226,4,1
1805,-6.0,1,632.847,9.659065,4.1011105,7,1
1806,-7.14,0,634.819,7.3067613,5.326148,7,1
1807,-5.81,1,678.916,8.3266,5.7193785,4,1
1808,-5.22,1,682.907,7.6444855,6.77694,4,1
1809,-5.44,1,704.954,8.108231,6.3894935,4,1
1810,-6.6,0,706.926,7.8577952,4.8098855,7,1
1811,-5.03,1,708.945,8.707651,6.53339,4,1
1812,-6.15,0,710.917,8.306851,5.360616,4,1
1813,-5.31,1,712.889,5.25286,6.420026,2,0
1814,-5.19,1,738.927,7.4470615,2.7402492,4,0
1815,-5.89,1,740.899,9.254633,4.765531,7,1
1816,-5.03,1,755.014,10.452082,4.6042585,7,1
1817,-5.16,1,781.052,10.457053,5.326819,6,1
1818,-5.58,1,783.024,8.766002,5.573758,6,1
1819,-5.44,1,788.987,9.167915,6.605334,4,1
1820,-8.27,0,815.025,10.183413,6.2740045,0,1
1821,-5.27,1,816.997,8.243335,6.932374,4,1
