ID,PAMPA,permeable,MolWt,embedding_x,embedding_y,kmedoids_cluster,hdbscan_cluster
5519,-5.64,1,765.997,3.5586853,4.2503033,7,1
5520,-6.11,0,765.997,2.552833,2.6025367,7,1
5521,-10.0,0,780.024,1.5523932,3.1219575,3,1
5522,-6.98,0,785.987,4.4380016,2.9726388,7,1
5523,-10.0,0,780.024,5.3688436,7.020884,3,0
5524,-6.16,0,780.024,1.0946598,3.09463,3,1
5525,-5.65,1,780.024,0.15486543,1.9979513,2,1
5526,-10.0,0,785.987,-0.54041106,1.1733426,2,1
5527,-6.18,0,780.024,-0.015815921,2.4765556,2,1
5528,-5.56,1,794.051,-0.037866287,1.8589159,2,1
5529,-5.55,1,794.051,4.4706006,1.9740314,5,-1
5530,-10.0,0,800.014,1.0544026,2.9465394,2,1
5531,-5.77,1,800.014,-0.93585515,2.3957658,3,1
5532,-5.71,1,800.014,0.21238393,2.1896691,2,1
5533,-5.8,1,800.014,4.190017,0.62292945,5,2
5534,-5.37,1,794.051,2.0289736,5.032948,6,1
5535,-6.3,0,800.014,-0.7873204,1.4212096,2,1
5536,-5.8,1,800.014,1.0361701,3.6468575,2,1
5537,-10.0,0,814.041,4.0195932,4.7199326,7,1
5538,-10.0,0,814.041,4.6843386,6.5191417,3,0
5539,-10.0,0,814.041,-0.37166375,1.5471807,2,1
5540,-5.57,1,814.041,-0.4050998,3.1560168,3,1
5541,-10.0,0,828.068,1.1782303,4.1782336,6,1
5542,-10.0,0,765.997,4.05312,2.6713574,7,1
5543,-5.77,1,780.024,3.1945555,2.6529036,7,1
5544,-5.7,1,780.024,3.8808527,4.706808,7,1
5545,-5.94,1,780.024,4.391692,6.93647,3,0
5546,-5.82,1,780.024,4.1398807,0.4692406,5,2
5547,-5.95,1,780.024,2.8923736,4.721255,6,1
5548,-5.24,1,780.024,3.376025,5.0933785,6,1
5549,-6.1,0,780.024,0.500107,3.591413,5,1
5550,-5.83,1,780.024,4.0578866,0.38399372,5,2
5551,-5.47,1,780.024,3.7439883,6.926853,3,0
5552,-5.57,1,780.024,-0.14290254,2.031492,2,1
5553,-5.1,1,794.051,2.3356547,5.0506725,6,1
5554,-5.81,1,794.051,1.9142927,3.8982863,5,1
5555,-5.47,1,794.051,3.3030598,5.1200266,6,1
5556,-10.0,0,794.051,1.2077851,4.306394,6,1
5557,-10.0,0,794.051,4.6773124,0.59128493,5,2
5558,-5.68,1,794.051,-1.0238466,2.6755743,2,1
5559,-6.1,0,794.051,4.122928,6.764737,3,0
5560,-5.43,1,794.051,0.7110356,3.2614472,3,1
5561,-5.51,1,794.051,4.729794,7.1467805,3,0
5562,-5.77,1,800.014,-0.81857026,1.1769464,2,1
5563,-5.82,1,800.014,4.3743653,5.0162396,7,-1
5564,-10.0,0,800.014,1.7030083,3.6870909,6,1
5565,-5.21,1,794.051,2.882968,4.3790774,6,1
5566,-10.0,0,800.014,3.43509,4.801245,6,1
5567,-5.2,1,808.078,2.5761518,6.020519,5,1
5568,-10.0,0,814.041,0.37541464,4.038104,2,1
5569,-10.0,0,814.041,3.5284634,6.2115927,6,-1
5570,-10.0,0,814.041,4.598385,0.5269861,5,2
5571,-5.41,1,814.041,-2.1945312,3.502051,3,1
5572,-5.45,1,808.078,1.5334382,4.0076656,6,1
5573,-5.31,1,808.078,1.9227701,5.2075653,5,1
5574,-10.0,0,814.041,0.18436807,1.9355327,2,1
5575,-10.0,0,814.041,0.8362584,3.1800156,3,1
5576,-10.0,0,814.041,-1.8796155,2.4219027,2,1
5577,-5.71,1,814.041,2.9603834,4.8915186,6,1
5578,-5.7,1,814.041,4.1260343,0.30577666,5,2
5579,-5.32,1,814.041,3.368139,4.7113767,7,1
5580,-10.0,0,814.041,-1.4475617,1.5002834,2,1
5581,-5.58,1,814.041,-0.40323588,3.1641436,3,1
5582,-5.32,1,814.041,-0.5996827,2.9387686,2,1
5583,-5.43,1,814.041,2.1476312,4.741499,5,1
5584,-10.0,0,814.041,1.3608845,6.0045133,4,1
5585,-5.47,1,828.068,4.750506,0.6156805,5,2
5586,-5.59,1,828.068,-0.06575538,4.193339,3,1
5587,-5.9,1,828.068,3.995457,5.2816396,7,1
5588,-5.66,1,828.068,3.3352206,5.9496236,0,1
5589,-5.59,1,828.068,-0.37854418,3.7008758,2,1
5590,-5.41,1,828.068,1.6150166,4.9794903,6,1
5591,-10.0,0,828.068,-1.5455048,3.1555138,3,1
5592,-5.03,1,828.068,0.8429749,5.230909,5,1
5593,-10.0,0,842.095,1.5002826,5.1362324,6,1
5594,-10.0,0,842.095,2.1355019,6.236249,0,1
5595,-5.23,1,842.095,1.5186914,5.040193,6,1
5596,-10.0,0,848.058,1.1514838,6.115902,4,1
5597,-5.77,1,862.085,3.707332,6.5422397,3,0
5598,-10.0,0,862.085,-0.3107257,4.6634583,4,1
5599,-10.0,0,862.085,-0.13506295,4.9965243,4,1
5600,-7.21,0,430.549,2.7768502,2.621505,7,1
5601,-6.33,0,430.549,2.527963,1.9051142,7,1
5602,-7.0,0,430.549,2.4023747,2.0306058,2,1
5603,-7.18,0,430.549,2.5701306,2.702935,7,1
5604,-6.38,0,430.549,2.3481615,1.9290632,2,1
5605,-7.43,0,430.549,2.5395594,2.1846106,7,1
5606,-6.64,0,444.576,1.8698101,1.4106247,2,1
5607,-6.64,0,444.576,2.5301554,1.8599828,7,1
5608,-7.16,0,444.576,2.512636,2.2007732,7,1
5609,-6.31,0,444.576,2.4333668,2.7254899,6,1
5610,-6.14,0,444.576,2.1665769,1.5904944,2,1
5611,-5.8,1,444.576,2.1772697,1.7895604,2,1
5612,-6.69,0,444.576,1.049286,1.100446,2,1
5613,-8.34,0,444.576,2.783551,2.4408464,7,1
5614,-6.75,0,444.576,2.6613448,1.9159408,7,1
5615,-7.18,0,444.576,2.130555,1.8907481,3,1
5616,-7.49,0,444.576,2.1635203,1.8008796,2,1
5617,-6.49,0,444.576,1.9107991,1.6874443,2,1
5618,-5.84,1,444.576,2.1823347,1.6652216,2,1
5619,-5.97,1,444.576,2.3124774,2.161308,2,1
5620,-7.68,0,444.576,1.421009,1.3529716,2,1
5621,-6.92,0,444.576,2.4438233,2.3549027,6,1
5622,-7.27,0,444.576,3.8570511,0.7011782,5,2
5623,-6.91,0,444.576,2.624419,1.9023973,7,1
5624,-6.68,0,444.576,1.923345,2.3626957,3,1
5625,-6.98,0,444.576,2.4860792,2.4397836,7,1
5626,-5.92,1,444.576,2.3830123,1.7780099,7,1
5627,-5.66,1,444.576,2.5497634,2.056864,7,1
5628,-7.63,0,444.576,2.0932636,1.8050834,2,1
5629,-6.63,0,444.576,2.034686,1.5418539,2,1
5630,-7.05,0,444.576,1.9993789,1.6618016,2,1
5631,-7.49,0,444.576,2.6817577,1.8722702,7,1
5632,-6.81,0,444.576,2.187147,2.1211324,2,1
5633,-6.65,0,444.576,2.3128905,2.2855628,7,1
5634,-5.39,1,444.576,2.4949985,2.0351143,7,1
5635,-7.21,0,444.576,2.4414685,2.2720394,2,1
5636,-7.18,0,444.576,2.4932134,2.4654126,7,1
5637,-6.86,0,444.576,2.7419946,2.7315612,7,1
5638,-6.01,0,458.603,2.4034925,2.1117835,7,1
5639,-7.41,0,444.576,2.7716353,2.3318615,7,1
5640,-6.52,0,458.603,1.5516161,1.4189798,2,1
5641,-5.75,1,458.603,2.3607585,2.8620348,5,1
5642,-5.9,1,774.042,3.3474288,4.309491,6,1
5643,-4.3,1,816.123,1.8307384,5.220648,6,1
5644,-4.3,1,802.096,-0.1668881,2.1679795,2,1
5645,-6.0,1,774.042,4.0501432,3.2460477,7,1
5646,-4.6,1,802.096,5.126041,3.3262258,0,1
5647,-5.1,1,788.069,4.3304048,3.7109776,7,1
5648,-5.1,1,816.123,2.4770844,5.9978495,6,1
5649,-6.0,1,802.096,-1.8605069,2.6731355,2,1
5650,-5.7,1,788.069,3.6607182,4.858495,7,1
5651,-6.7,0,757.999,0.74156463,1.7426224,2,1
5652,-5.5,1,800.08,3.9966686,6.9553447,3,0
5653,-6.7,0,757.999,4.4177575,3.0631912,7,1
5654,-5.6,1,772.026,4.4596024,2.8809457,7,1
5655,-5.9,1,757.999,3.8674312,3.0219274,7,1
5656,-4.5,1,800.08,3.7829049,7.005646,3,0
5657,-5.8,1,757.999,3.8993018,3.1997511,7,1
5658,-4.6,1,786.053,3.4027457,0.9374354,5,-1
5659,-5.8,1,757.999,4.2228928,4.0701065,7,1
5660,-4.5,1,800.08,4.3414116,0.37715507,5,2
5661,-6.2,0,871.159,6.161914,7.0439887,0,4
5662,-5.3,1,899.213,6.913228,1.3520317,5,3
5663,-4.0,1,913.24,7.9223876,4.2543,1,4
5664,-4.4,1,947.257,8.89198,4.531565,4,4
5669,-6.43,0,988.282,6.88866,3.6105459,2,-1
5670,-6.82,0,1002.309,8.524419,2.899304,1,4
5671,-6.21,0,1002.309,7.010796,5.974303,0,4
5672,-6.69,0,988.282,10.216032,4.3698707,0,4
5673,-5.52,1,1002.309,7.1417284,6.5680137,0,4
5674,-5.63,1,1002.309,10.210734,2.4912996,5,4
5675,-6.07,0,1002.309,10.7173,4.8560286,0,4
5676,-6.5,0,1016.336,6.2312026,7.2681394,0,4
5677,-6.15,0,1002.309,9.160773,3.854174,0,4
5678,-5.98,1,1002.309,7.721396,6.054358,0,4
5679,-5.94,1,1016.336,9.411796,2.797108,1,4
5680,-7.3,0,988.282,9.0443,2.591337,1,4
5681,-7.31,0,988.282,8.071882,2.9698727,1,4
5682,-6.96,0,988.282,10.09993,2.8524003,1,4
5683,-5.99,1,1002.309,6.6733027,6.8222823,0,4
5684,-6.44,0,1016.336,11.108856,3.9528995,0,4
5685,-5.74,1,1016.336,10.224373,5.7596765,0,4
5686,-7.29,0,1002.309,7.05108,4.1278324,1,4
5687,-6.94,0,1002.309,9.148949,1.9551576,5,-1
5688,-6.84,0,1016.336,9.581778,3.113321,1,4
5689,-6.18,0,1030.363,9.612813,2.293984,5,-1
5690,-6.06,0,1030.363,7.29895,3.7880173,1,4
5691,-6.56,0,1016.336,8.171729,6.2728558,0,4
5692,-6.1,0,1016.336,6.380665,1.1983874,5,3
5693,-6.68,0,1002.309,10.350918,2.6031651,5,4
5694,-6.1,0,988.282,9.303631,4.422113,0,4
5695,-6.56,0,1002.309,10.4920025,4.7358823,0,4
5696,-6.78,0,988.282,8.367554,3.974749,1,4
5697,-5.47,1,1002.309,8.479804,3.1428597,1,4
5698,-5.49,1,1002.309,8.45358,6.0435233,0,4
5699,-5.39,1,1016.336,7.362227,6.1395774,0,4
5700,-5.48,1,1016.336,10.102503,5.095908,0,4
5701,-6.86,0,988.282,9.901295,3.8347058,0,4
5702,-6.77,0,988.282,10.347668,4.2272696,0,4
5703,-6.06,0,1002.309,10.462269,4.416846,0,4
5704,-6.24,0,1002.309,7.12073,3.165235,1,-1
5705,-6.09,0,1002.309,6.2553496,1.158668,5,3
5706,-5.86,1,1016.336,9.099492,6.4591656,0,4
5707,-6.08,0,1016.336,9.743112,3.0304353,1,4
5708,-6.37,0,1002.309,9.212623,5.1654086,0,4
5709,-6.32,0,1002.309,10.102539,5.9351664,0,4
5710,-5.87,1,1016.336,6.111933,6.9535975,3,-1
5711,-6.13,0,1016.336,9.472951,5.9906793,0,4
5712,-5.96,1,1016.336,9.290593,2.3763123,1,-1
5713,-5.77,1,1016.336,8.337068,4.323517,1,4
5714,-5.48,1,1016.336,8.931912,6.687076,0,4
5715,-5.67,1,1016.336,8.387323,3.6622028,1,4
5716,-5.85,1,1016.336,10.268003,2.445557,1,4
5717,-5.34,1,1030.363,7.2210407,1.7388605,5,-1
5718,-5.4,1,1030.363,7.4938593,2.0077543,1,4
5719,-6.12,0,1002.309,7.0047708,5.2034597,3,4
5720,-5.39,1,1030.363,9.901419,5.5852184,0,4
5721,-5.46,1,1030.363,7.188597,4.099088,1,4
5722,-5.6,1,1030.363,8.410112,3.5383685,1,4
5723,-6.68,0,1016.336,10.910646,3.1830888,0,4
5724,-5.77,1,1002.309,9.291814,4.8132224,0,4
5725,-5.25,1,1016.336,10.8672,4.462804,0,4
5726,-5.27,1,1016.336,6.6463985,7.2268,0,4
5727,-5.42,1,1030.363,7.002789,5.5120435,0,4
5728,-5.31,1,1030.363,7.1231403,7.2525315,0,4
5729,-5.39,1,1016.336,10.870446,4.5316877,0,4
5730,-5.27,1,1030.363,7.427002,2.6446674,1,-1
5731,-5.22,1,1030.363,8.689479,3.862168,1,4
5732,-6.69,0,1002.309,11.166676,3.9316685,0,4
5733,-5.8,1,1030.363,10.168817,5.180597,0,4
5734,-6.23,0,1016.336,6.777352,5.544502,3,4
5735,-6.15,0,1030.363,7.395492,6.1406236,0,4
5736,-6.05,0,1030.363,9.217454,4.8848543,1,4
5737,-5.31,1,1044.39,10.177507,6.0566907,0,-1
5738,-5.29,1,1044.39,7.3253694,5.2936583,0,4
5739,-6.02,0,1016.336,7.907398,4.599363,1,4
5740,-6.28,0,1016.336,10.235799,4.499881,0,4
5741,-6.02,0,1030.363,7.2051473,3.809991,1,4
5742,-5.47,1,1044.39,10.739149,3.3380156,0,4
5743,-5.54,1,1044.39,7.532028,5.183723,0,4
5744,-5.61,1,1044.39,5.987689,7.3122034,0,4
5745,-5.36,1,1030.363,8.163298,4.609535,1,4
5746,-5.28,1,1030.363,8.381344,1.9194618,1,4
5747,-6.45,0,1016.336,10.479496,2.5855813,1,4
5748,-6.1,0,1016.336,7.920291,5.3418646,0,4
5749,-6.47,0,1002.309,9.670737,2.9802709,1,4
5750,-6.06,0,1002.309,7.9987016,5.7257614,0,4
5751,-5.31,1,1030.363,6.6415205,7.1850247,0,4
5752,-5.36,1,1030.363,6.3763113,1.1683927,5,3
5753,-5.99,1,1016.336,8.325354,3.6083598,1,4
5754,-5.24,1,1030.363,8.550849,6.628349,0,4
5755,-5.88,1,1030.363,7.579722,5.110406,1,4
5756,-5.29,1,1044.39,7.1022696,4.8169713,1,4
5757,-5.32,1,1044.39,7.40193,5.377186,0,4
5758,-5.36,1,1030.363,6.26833,1.1479794,5,3
5759,-5.24,1,1044.39,9.480743,5.5997195,0,4
5760,-5.45,1,1030.363,7.207655,7.028825,0,4
5761,-5.3,1,1030.363,9.304226,3.9863374,1,4
5762,-5.19,1,1044.39,7.5349746,6.6666985,0,4
5763,-5.19,1,1044.39,7.2079315,5.866,0,4
5764,-9.0,0,988.282,7.51009,6.1133866,0,4
5765,-8.7,0,988.282,10.049962,4.649123,0,4
5766,-7.68,0,1002.309,10.783287,4.3811255,0,4
5767,-6.84,0,1002.309,5.71779,0.9287204,5,3
5768,-6.76,0,1016.336,8.917143,6.811554,0,4
5769,-6.36,0,1016.336,8.500918,6.8644767,0,-1
5770,-7.29,0,988.282,9.999793,3.336691,7,4
5771,-7.2,0,988.282,8.535674,6.0646954,0,4
5772,-5.72,1,1016.336,10.171175,4.72006,0,4
5773,-5.49,1,1016.336,6.998361,7.306874,0,4
5774,-6.1,0,1030.363,10.9534235,4.223621,0,4
5775,-6.43,0,1016.336,8.52389,1.8262888,5,4
5776,-5.59,1,1030.363,7.1422124,7.2517586,0,4
5777,-6.85,0,1016.336,10.3464,3.6628797,0,4
5778,-6.13,0,1030.363,6.6224065,7.3240128,0,4
5779,-5.85,1,1002.309,8.398275,4.085525,1,4
5780,-7.16,0,1002.309,8.679407,5.9864974,0,4
5781,-6.65,0,1016.336,7.599112,4.243333,1,4
5782,-6.41,0,1002.309,9.923071,3.0016603,1,4
5783,-5.4,1,1016.336,8.997434,4.8779263,0,4
5784,-5.85,1,1016.336,10.51952,4.186214,7,4
5785,-7.29,0,988.282,9.153113,2.015388,1,-1
5786,-9.0,0,988.282,9.298397,6.229577,0,4
5787,-9.0,0,988.282,10.385514,2.5489342,1,4
5788,-6.89,0,1002.309,8.74174,4.4218774,0,4
5789,-6.4,0,1016.336,7.4495063,4.809742,0,4
5790,-6.85,0,1002.309,10.276543,4.363468,0,4
5791,-6.26,0,1016.336,5.998753,1.0256832,5,3
5792,-5.83,1,1016.336,10.176857,5.610811,0,4
5793,-6.11,0,1016.336,7.4016953,5.8020115,0,4
5794,-6.25,0,1016.336,10.070787,4.877941,0,4
5795,-6.05,0,1016.336,9.344051,6.6471267,0,4
5796,-6.39,0,1002.309,7.1972027,6.043111,0,4
5797,-6.93,0,1016.336,8.876441,3.730305,1,4
5798,-5.93,1,1030.363,11.0176735,3.7333195,0,4
5799,-6.21,0,1030.363,10.360068,5.9064684,0,4
5800,-6.51,0,1016.336,10.696602,4.5431447,0,4
5801,-9.0,0,1002.309,8.300965,2.537566,1,4
5802,-6.37,0,1016.336,7.1849327,2.8347802,2,-1
5803,-6.97,0,1016.336,8.898961,5.3152947,0,4
5804,-6.3,0,1030.363,7.517057,6.3685584,0,4
5805,-6.01,0,1016.336,5.8383737,6.92799,3,-1
5806,-6.9,0,1016.336,10.333265,5.2223473,0,4
5807,-5.76,1,1030.363,9.247173,4.365505,0,4
5808,-5.4,1,1030.363,10.4751005,4.158824,0,4
5809,-7.69,0,1016.336,8.157546,1.8399711,1,4
5810,-5.68,1,1030.363,10.163311,5.1678185,0,4
5811,-5.89,1,1030.363,7.5845284,5.1883526,1,4
5812,-5.96,1,1030.363,10.723639,4.1925387,0,4
5813,-6.04,0,1030.363,8.023449,6.415927,0,4
5814,-6.25,0,1044.39,8.934112,3.9234703,1,4
5815,-5.51,1,1044.39,6.3575277,7.315916,0,4
5816,-5.56,1,1044.39,8.0613165,4.4689393,1,4
5817,-6.74,0,1016.336,7.9274898,3.585531,1,4
5818,-6.64,0,1030.363,9.710799,4.6021285,0,4
5819,-6.54,0,1030.363,7.470094,5.111999,1,4
5820,-5.34,1,1030.363,9.985308,3.0335975,1,4
5821,-5.68,1,1044.39,10.5510435,4.4627366,0,4
5822,-5.36,1,1044.39,8.54272,3.9074223,1,4
5823,-5.84,1,1044.39,10.762049,3.3222349,0,4
5824,-6.11,0,1016.336,8.019179,2.431537,1,4
5825,-6.24,0,1030.363,7.109435,7.282586,0,4
5826,-5.75,1,1030.363,10.029971,3.1073475,1,4
5827,-6.04,0,1030.363,10.404262,2.6178477,1,4
5828,-5.9,1,1030.363,6.7972,1.2404429,5,3
5829,-6.62,0,1016.336,9.795774,2.8776968,1,4
5830,-7.52,0,1002.309,9.171955,4.223331,0,4
5831,-5.78,1,1030.363,9.973021,4.8353157,0,4
5832,-5.82,1,1030.363,6.7367263,5.66509,3,4
5833,-6.75,0,1016.336,7.168993,3.9634533,1,4
5834,-6.04,0,1030.363,8.027759,4.300975,1,4
5835,-5.99,1,1016.336,10.105887,4.3881154,0,4
5836,-5.06,1,1030.363,8.845906,4.234281,1,4
5837,-5.98,1,1030.363,9.066223,3.2362158,1,4
5838,-6.4,0,1016.336,10.64886,2.9455395,6,4
5839,-5.4,1,1044.39,10.835305,2.9032607,6,4
5840,-5.24,1,1030.363,7.9622836,6.62196,0,4
5841,-5.84,1,1030.363,7.576971,4.5369987,1,4
5842,-6.25,0,1030.363,8.680566,4.831637,1,4
5843,-5.93,1,1044.39,6.175993,7.2916718,0,4
5844,-6.86,0,988.282,11.048027,4.030204,0,4
5845,-6.43,0,1002.309,9.177341,3.853505,1,4
5846,-6.59,0,1002.309,7.730514,6.934139,0,4
5847,-6.29,0,1002.309,8.231885,2.2893388,1,4
5848,-6.54,0,1016.336,8.207482,4.616623,1,4
5849,-6.18,0,1016.336,9.229773,5.1305485,0,4
5850,-6.48,0,1002.309,10.547103,5.1652684,0,4
5851,-6.73,0,988.282,6.5659704,7.2452526,0,4
5852,-6.82,0,988.282,9.182899,6.789649,0,4
5853,-6.14,0,1002.309,9.096896,6.7838354,0,4
5854,-6.24,0,1016.336,10.402045,5.7443085,0,4
5855,-5.89,1,1016.336,10.373785,3.572715,0,4
5856,-6.0,1,1016.336,7.8057313,5.5850368,0,4
5857,-6.6,0,1016.336,9.383819,2.824564,1,4
5858,-6.36,0,1002.309,11.107692,3.894037,0,4
5859,-6.05,0,1016.336,6.4885406,7.00054,0,-1
5860,-5.62,1,1030.363,10.403014,5.8446503,0,4
5861,-5.59,1,1030.363,10.608023,5.4143634,0,4
5862,-6.15,0,1002.309,8.853209,3.2032847,1,4
5863,-6.28,0,1002.309,8.104914,5.14941,0,4
5864,-6.11,0,1002.309,9.138141,3.2100613,1,4
5865,-5.76,1,1002.309,9.996499,5.041223,0,4
5866,-5.37,1,1016.336,10.388209,5.334034,0,4
5867,-6.85,0,988.282,8.83247,4.443969,0,4
5868,-5.83,1,1002.309,10.427485,5.09773,0,4
5869,-5.99,1,1002.309,7.4934573,1.5248961,5,-1
5870,-6.64,0,988.282,9.248261,2.1816454,1,-1
5871,-6.66,0,988.282,11.115281,3.780063,0,4
5872,-6.98,0,1002.309,10.39407,5.148278,0,4
5873,-6.06,0,1002.309,7.9300857,2.1184843,1,4
5874,-5.95,1,1016.336,6.9537044,7.1472034,0,4
5875,-5.64,1,1016.336,9.999314,2.4499066,1,4
5876,-5.87,1,1002.309,5.9729834,7.2229085,0,4
5877,-5.78,1,1002.309,9.278346,4.5299377,0,4
5878,-5.78,1,1016.336,11.039321,3.7406518,0,4
5879,-6.12,0,1002.309,6.915374,3.698671,1,4
5880,-5.43,1,1016.336,7.1246552,1.3392888,5,3
5881,-5.58,1,1016.336,8.915856,6.898144,0,4
5882,-5.46,1,1016.336,9.389571,4.322334,0,4
5883,-5.4,1,1030.363,9.4003525,2.8905704,1,4
5884,-5.53,1,1030.363,9.222655,4.594145,0,4
5885,-5.4,1,1016.336,8.714411,5.369311,0,4
5886,-5.46,1,1030.363,8.609847,3.171926,1,4
5887,-5.41,1,1030.363,9.99265,2.7989109,1,4
5888,-5.2,1,1016.336,9.615244,3.3451617,1,4
5889,-5.69,1,1002.309,7.5051904,6.4558415,0,4
5890,-6.12,0,1002.309,9.379007,5.0596604,0,4
5891,-5.48,1,1016.336,9.768947,2.943558,1,4
5892,-5.47,1,1016.336,10.816774,2.9396517,6,4
5893,-5.42,1,1030.363,6.5175633,7.247871,0,4
5894,-5.56,1,1016.336,9.220567,6.3644323,0,4
5895,-5.67,1,1016.336,7.229053,3.0228562,1,-1
5896,-7.4,0,1002.309,8.482002,2.7987125,1,4
5897,-6.75,0,1002.309,9.996475,3.3501248,1,4
5898,-6.88,0,1016.336,7.1143312,2.344749,5,-1
5899,-6.92,0,1030.363,9.893303,5.387636,0,4
5900,-6.15,0,1030.363,9.468239,3.011821,1,4
5901,-6.11,0,1030.363,9.486682,4.9241138,0,4
5902,-5.71,1,1030.363,8.706238,3.953707,1,4
5903,-6.05,0,1030.363,8.755359,4.9535317,1,4
5904,-5.36,1,1030.363,8.561253,5.272216,0,4
5905,-7.37,0,1016.336,8.285379,3.2244856,1,4
5906,-6.31,0,1044.39,8.294305,2.5502572,1,4
5907,-5.84,1,1044.39,9.348583,6.042377,0,4
5908,-5.56,1,1030.363,7.3499107,4.392962,1,4
5909,-5.99,1,1030.363,6.744298,6.998492,0,4
5910,-5.29,1,1044.39,8.90446,4.5832224,1,4
5911,-5.46,1,1044.39,9.368005,4.720706,0,4
5912,-5.3,1,1044.39,9.325546,5.8834605,0,4
5913,-5.31,1,1044.39,5.8695703,7.2639976,3,4
5914,-5.9,1,1016.336,10.695277,4.2685466,0,4
5915,-6.17,0,1030.363,8.787569,3.5302873,1,4
5916,-5.68,1,1016.336,7.9214025,1.7263055,5,4
5917,-5.71,1,1030.363,9.909509,2.592413,1,4
5918,-6.04,0,1030.363,7.995209,4.285071,1,4
5919,-5.13,1,1030.363,8.541707,3.556572,1,4
5920,-5.36,1,1044.39,8.019613,5.2045884,0,4
5921,-5.17,1,1030.363,7.225527,6.77807,0,4
5922,-5.35,1,1044.39,6.2460847,7.294526,0,4
5923,-5.28,1,1044.39,10.584637,2.8877974,1,4
5924,-5.33,1,1030.363,6.3645253,1.1308116,5,3
5925,-5.42,1,1030.363,9.80008,2.4325244,1,4
5926,-5.4,1,1030.363,9.284932,6.097836,0,4
5927,-5.23,1,1044.39,9.568726,4.7568927,0,4
5928,-5.2,1,1044.39,7.2210383,5.41724,3,4
5929,-7.68,0,988.282,9.965738,3.0116398,7,4
5930,-5.93,1,1002.309,9.802874,4.61847,0,4
5931,-6.52,0,988.282,10.009459,3.2672706,1,4
5932,-6.42,0,1002.309,9.026424,6.740757,0,4
5933,-5.73,1,1016.336,8.376894,3.7249892,1,4
5934,-6.39,0,1002.309,9.56008,5.063989,0,4
5935,-5.95,1,1016.336,11.154856,3.830758,0,4
5936,-5.16,1,1016.336,8.945826,6.658336,0,4
5937,-5.26,1,1016.336,8.15708,6.1112976,0,4
5938,-5.19,1,1016.336,9.330633,4.953026,0,4
5939,-5.8,1,1016.336,9.384513,3.0017855,1,4
5940,-5.51,1,988.282,10.214677,4.2593694,0,4
5941,-5.47,1,1002.309,7.2705154,4.883226,1,4
5942,-6.65,0,988.282,8.613399,4.463667,0,4
5943,-7.16,0,988.282,7.9902773,3.830295,1,4
5944,-5.95,1,1002.309,9.332609,5.580689,0,4
5945,-6.05,0,1002.309,8.760354,3.177087,1,4
5946,-5.42,1,1016.336,7.9249053,7.087763,0,-1
5947,-6.0,1,1002.309,8.392397,2.1051848,1,4
5948,-5.82,1,1016.336,8.363805,3.5738478,1,4
5949,-5.97,1,1002.309,9.382861,6.6635914,0,-1
5950,-5.77,1,1016.336,7.122841,4.1028147,1,4
5951,-7.32,0,1002.309,7.705074,1.9723157,1,4
5952,-6.43,0,1016.336,7.326343,5.580066,0,4
5953,-5.52,1,1030.363,6.3850045,7.302698,0,4
5954,-5.33,1,1030.363,8.604177,3.1635785,1,4
5955,-6.34,0,1016.336,10.358919,5.876947,0,4
5956,-6.09,0,1002.309,7.1891418,4.950121,1,4
5957,-6.19,0,1016.336,8.143196,2.0618117,1,4
5958,-5.21,1,1030.363,7.915296,4.3475914,1,4
5959,-5.34,1,1030.363,9.114157,5.2705584,0,4
5960,-5.67,1,1030.363,6.8954024,4.5049047,3,4
5961,-5.55,1,1044.39,7.295242,5.299643,0,4
5962,-6.31,0,1002.309,9.382766,3.1323907,1,4
5963,-5.66,1,1030.363,8.940133,6.707528,0,4
5964,-6.72,0,1002.309,10.140611,3.0024343,1,4
5965,-6.02,0,1016.336,9.373381,2.2467089,1,-1
5966,-6.47,0,1016.336,9.065559,6.7251816,0,4
5967,-5.18,1,1030.363,10.922087,3.4643855,0,4
5968,-5.39,1,1030.363,10.430773,2.875026,1,4
5969,-5.79,1,1016.336,7.201428,6.345202,0,4
5970,-5.46,1,1030.363,10.531874,4.473852,0,4
5971,-5.09,1,1030.363,8.140759,5.837786,0,4
5972,-5.13,1,1030.363,9.251346,5.56984,0,4
5973,-5.7,1,1016.336,7.277572,3.9535146,1,4
5974,-5.66,1,1030.363,6.410747,7.255337,0,4
5975,-5.66,1,1030.363,7.1448636,5.2427855,0,4
5976,-6.49,0,988.282,9.979386,4.1775894,0,4
5977,-6.21,0,1002.309,9.341587,4.0062847,0,4
5978,-6.33,0,1016.336,6.8764553,4.124983,1,4
5979,-6.27,0,1002.309,8.247542,6.150094,0,4
5980,-6.7,0,988.282,6.05756,7.1494827,0,4
5981,-6.59,0,988.282,8.919486,5.163971,0,4
5982,-6.6,0,988.282,6.982507,5.691689,0,4
5983,-6.41,0,1002.309,9.266542,2.0988195,1,-1
5984,-5.79,1,1002.309,7.4070725,6.793703,0,4
5985,-6.0,1,1016.336,6.803017,7.162098,0,4
5986,-5.93,1,1016.336,10.179217,4.5797067,0,4
5987,-5.77,1,1016.336,10.81119,3.5140915,0,4
5988,-5.94,1,1016.336,10.69465,4.8318048,0,4
5989,-5.79,1,1030.363,8.796201,3.359516,1,4
5990,-6.21,0,1016.336,10.280109,3.6828468,1,4
5991,-5.65,1,1030.363,7.358418,7.0829387,0,4
